VMName,vCenter Name,Service Account used,Result
cpnamail01.us.cpo.com,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
Win_2019,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USWSTSBKMED02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSFS03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
cplnadm_restore_28Jan22,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
cpnalddir01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
cpnamail02.us.cpo.com,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
cplnadm_do not power on,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USMOSSSCCMDP,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_CAMISSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_CAETOSDCNA11,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_GBMANSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USMAPSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_GBGOOSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_GBGOOSDCEM10,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USSALSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_MXPPASTS02,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_SIGDL02,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
SQLSERVERTEST1,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USCHASJUMP01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USIDFSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISAP01,https://uschisvctr01.na.globalad.local:443/sdk,root,Authentication Passed
USBPASFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTHYDB03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
WIN_2016_Template_old,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
USCHISNUC07,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISVMBKP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSMC01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISACDBP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTRAP01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
WIN_2016_Template_CHICAGO,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISGSTEST,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
Win2K12_Template_Jan2020,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISAPPGBP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPPASTS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
uswstsdsnowna03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSADFS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
RHEL_8.2_Template,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
USCHISTHYCDEV01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSASPEN01_old,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISJUMP11,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsprint_new,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISTAN10,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSELNAPPP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstshpbsmc01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHIPenTest2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbnaap5,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschiscourdev,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSCSIDBP,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISDLPSQL,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISACAPP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISROCTR01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSLOGMATE,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNUC04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTHYDB04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISBIGIP2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISBIGIP1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISPURECL01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschissso03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSINFOS07,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USWSTSCITRIX13,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISWSUS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
SQLSERVERTEST,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
MXPTLDIA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
MXDTCSTS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsxfer1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCIASPIAF,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschisvertexdbp,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSTKSFS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_USTULSDCNA10,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHIPenTest1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXDTCSWEB02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISOME01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISPNKNA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSPGP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNEXMGMT01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISEDIGW,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSINFOS10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISACAPD,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstssecscan,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPSJSIA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHIPBCRPPRE1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNUC05,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uswstsdsnowna02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTAP02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSINFOS06,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISRAP7ORCH,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschispapercut,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNA02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDASH,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTAN11,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISTHYDB01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbnaap3,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
CRIA-IAS1-8,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiscort01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISWIN10VM02,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISDLPEP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSASPEN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_USTULSPRINT01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
uschipbnaap2,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USWSTSCITRIX12,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNUC06,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISHZXDBP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP17,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CRIA-IIS1-8,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSELNDBP,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSBARTN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP16,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPANOESX02,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
Win_2019_Template_CHICAGO_temp,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISRDNA10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISAPHORCH01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiscourprd,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTHYC02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP10,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISAP13,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISJUMP09,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISJUMP15,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
Kali-Linux-2022.2-vmware-amd64,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
USCHISJUMP14,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRAMQ03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbnaap4,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISVISIX,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSTHYCOTIC,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDENG02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXPSJDIA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISAP12,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDLPMGMT,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPPPS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPPPS01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISNUC09,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSDBFIX01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiscord01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISAP11,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISNUC02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
MXCHISTSPCN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
WP-DC1_Replica,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
uswstsaplink02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschisiotedge,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISJUMP07,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP13,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USWSTSCERTSRV,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsaspendbp,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCIASAPPLUBE,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSCITRIX11,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_USTULSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USWSTSDAPHLX01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDENG03,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSPKPYRPRD,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
LESQLDC01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
granite_clone_USECOSFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USWSTSASPENSCM,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISFDLP01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
granite_clone_USPGISFS01,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHISTAN12,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISDB01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISDB02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSSO04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
VMFEDC01_New_ Put out of network_CTASK0062216,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISRAMQ02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsapsis01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISACDH,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiscourtest,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
CHS-FP-1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsdsnowna01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPNARDS02,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschiscorp01_new,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRSIW01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISVERTEXPRD,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSSMC01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
uschissapbro2,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uswstsediprd,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTHYC01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISSANOV01,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISJUMP20,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSMISYS,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
granite_clone_MXWTCAEATON,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
USCHIWIN10NA-TestMachine,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
Suse12_Template,https://uschisvctr01.na.globalad.local:443/sdk,,Guest operations not ready on the VM. Please check the VMware tools installation
CPSAVPRD1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISJUMP05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USCHISJUMP08,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,A general system error occurred: vix error codes = 
USWSTSINFOS05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSINFOS04,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISRAP7COL,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
uschipbcrpap1,https://uschisvctr01.na.globalad.local:443/sdk,root,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISEXTRANET,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
USCHISACDBD,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USWSTSIP2TRAIN,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USSTKAP05,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
usargslubeit,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
ESPT_test_linux,https://uschisvctr01.na.globalad.local:443/sdk,root,Authentication Passed
GrainSmart,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Failed to authenticate with the guest operating system using the supplied credentials. 
granite_clone_CHS-AC1-8_Do Not Power On,https://uschisvctr01.na.globalad.local:443/sdk,,Timeout waiting for getting VM Guest Family on a running OS 
MXPPADIA01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISPRXYFSSO1,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USARGSDB01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
USCHISTSPCN01,https://uschisvctr01.na.globalad.local:443/sdk,svc_nucleus_lcladm@na.globalad.local,Authentication Passed
